4.44734610079452 5.13932163505758 5.38081858805978 4.80892702350211 4.38825718442452 4.49758497530815 4.00369019395397 4.2570301444992 4.88355921152828 3.97029191355212
4.53367418428302 4.34769395559338 4.83628190695148 5.21221466749463 4.24992279404054 4.82108769221056 4.18965474202643 3.58905911883173 2.96527306606928 4.9337542497603
5.07454861983991 5.86078622346587 5.64297033525944 4.8895969657192 4.30406509320417 4.28634138453947 3.77045944110636 5.10836678258959 5.29781724150635 NA
4.28634138453947 5.35422499848633 5.39408198853242 5.33416701944173 5.26631057041295 4.36182392735636 3.69386699562498 4.79496375762075 4.85903690994514 NA
5.17161971350208 4.98292145552874 4.8331022540341 5.1233685640835 3.62434093297637 3.96081316959758 3.77276093809464 4.07753744390572 5.06322774421543 5.28523212699938
4.71939133007811 3.6454498961866 3.88362353090645 5.86135586176096 4.9600435079802 3.14415227867226 5.26269018890489 4.09933210373314 5.25384287644621 NA
3.84801767545223 4.9177887437299 4.22244456484942 4.3425058765116 3.74478708605223 4.4236483093647 4.09933210373314 3.98898404656427 4.01818320125654 0.741937344729377
4.04480411666196 4.0926765051214 4.78331637137157 4.65491227788291 4.30406509320417 4.77828280369674 4.4818719696436 4.73707525686803 5.00729639283074 NA
4.22683374526818 3.05870707271538 3.42426265459315 4.8283137373023 4.16511363311031 4.07923092441205 3.91601502669768 4.57161340245925 3.70130197411249 4.67562864963665
3.49347265777133 2.46809953147162 3.12236492448736 3.78418963391826 3.49650756146648 3.70130197411249 2.06686275947298 2.52572864430826 2.16332302566054 2.46809953147162
4.49647076906475 4.29864502573483 4.40915530206213 3.80888224650863 3.25037449192757 2.94968833505258 3.60004824040732 3.22286784613774 3.89385903480047 3.91002100275747
5.44414781475958 3.54673968695281 4.10758978897212 6.05443934626937 4.24563400976833 4.85437127162159 4.31882055877009 3.57515068878559 4.75874927391639 3.69137633431252
3.44680789291421 2.80336038090653 3.54095932403731 3.89792408104864 3.44041809481544 4.28634138453947 4.22097721315547 3.91800507710569 2.94968833505258 3.52929738428947
4.12874598893943 4.79413628550071 5.10169402504322 4.96633503519968 3.41114771251532 4.41521960202965 3.90600493310258 4.86599480426999 4.772378104972 NA
4.89933122453758 3.68637632389582 4.48525988931553 4.8283137373023 3.76815263500844 4.4320065669789 4.38452351487247 4.22097721315547 4.6802776584749 5.39725731440294
5.02650864325255 5.23271160945004 4.90527477843843 5.09681299033731 3.56671182013973 4.92580335857956 4.18509892549057 4.2570301444992 5.78965431373017 NA
4.90601524496615 5.19573077777294 4.16666522380173 5.06069449396899 3.81109708683819 4.69957086140958 4.01457959375324 4.84103250971008 5.17840706987548 NA
5.48479693349065 4.54435804659133 4.23844490619586 4.59814557105113 4.56017282005736 4.47960696301275 4.16976120150686 4.78749174278205 4.93734749832642 3.9759363311718
4.0943445622221 4.99450591216637 4.29045944114839 4.92071058656827 4.32148013480585 4.275276264727 3.86702563949741 4.58394654953646 4.35156742718917 4.17899203628239
4.53903038348355 5.47185041730891 4.85981240436167 5.84441360439595 5.31909990573056 5.93806377038087 5.6619182705575 5.04600243793355 4.32941668440158 NA
3.91002100275747 4.5798523780038 5.2517497307317 5.00796506554038 4.33729074083249 4.40305400186596 4.15888308335967 4.5798523780038 4.98017608661155 NA
4.87976701889122 4.16200321069592 4.76302827060367 5.12515374753885 3.69635146895264 4.60517018598809 4.2780540442909 4.94805041890463 4.93734749832642 NA
4.34380542185368 4.94021282979971 5.12871458216186 5.11679548992465 4.30945594183905 4.42723897749543 3.96840333886425 4.58190155904874 5.06827507354267 3.40119738166216
4.52287494326126 2.91235066461494 3.96081316959758 4.45898767581001 3.39114704580865 2.14006616349627 3.03495298670727 3.45315712059287 2.10413415427021 0.641853886172395
5.57897482406285 4.27388447605418 4.5358201078533 5.46043621602447 4.94734044372394 4.31615389052317 2.24070968927596 4.01096295328305 2.36085400111802 NA
4.24849524204936 3.88362353090645 2.15176220325946 1.52605630349505 1.75785791755237 2.83907846350861 1.85629799036563 1.88706964903238 3.11794990627824 3.03013370027132
5.34805945844285 3.88156379794344 5.10047599809605 5.58499893866623 3.45631668088323 5.52664744454955 4.85281120890269 5.21819132206875 5.23644196282995 NA
4.0876555740713 4.47163879336357 4.55702981066016 4.47278099794235 3.92592591059714 3.46573590279973 3.97781074596615 4.48525988931553 4.21212759787848 4.44265125649032
3.65583960003574 4.33990170837321 3.67630067190708 4.57574137529728 3.17387845893747 4.49200148788245 3.51154543883102 4.10758978897212 4.48413185761104 NA
5.28269598564508 5.11198778835654 4.39937527300849 4.08933202039856 3.80666248977032 4.69957086140958 4.50534985070588 4.61709875685337 5.00058495824275 4.19116874685764
4.56226268497681 4.37197629882038 5.10533922956555 5.44975007030825 4.50202942706858 4.38701417618492 4.1026433650368 4.88280192258637 4.8629083820668 NA
4.8629083820668 5.24438902452248 4.66249525260736 5.30081424674662 4.18052225846315 4.26549281841793 3.83514196109219 4.08260930600368 4.10098910494077 4.29182836675573
5.32105685351753 4.93231332732079 4.97327950755249 5.75289004876323 4.55071400019203 4.81137101657199 5.12098335126512 4.84182208732709 5.04471460774912 NA
4.44265125649032 4.66060489287619 5.31172705345795 4.71492104994721 3.88567903008854 4.14788532915013 3.67882911826043 4.36691299686383 4.87137322676275 5.44802963977636
4.82108769221056 5.04664573161929 4.74406218485471 4.88507207112091 4.06902675423781 4.94946885885877 4.09600984154116 4.28771595520264 5.06953293534374 NA
2.79728133483015 3.22684399451738 3.72328088083127 3.6988297849671 3.02529107579554 4.43081679884331 3.45946628978613 2.9391619220656 3.91202300542815 4.26689632742025
4.75100063419963 3.95508249488859 4.32148013480585 4.39814601655377 3.84374416467485 4.08597631255158 3.70622809244855 4.30811095172371 4.64053732982538 NA
1.87180217690159 3.38439026334577 3.58073729549423 3.87743156065853 3.1904763503465 2.86220088092947 2.90142159408275 2.4423470353692 4.00914971615887 3.47196645255036
4.18205014264121 5.98494333011772 5.43546720469527 5.02978411293502 3.72328088083127 4.64727136200673 4.11577984294217 3.83297979808769 5.17105201550216 4.7824792009585
4.8698394841308 5.1328529268205 4.93878119032827 5.15675380222625 4.41400968052693 5.02256386496153 4.42484663185681 5.38219885052874 5.13932163505758 NA
4.94306997460049 4.55492896955134 4.35670882668959 5.00193085346611 4.17592454921452 3.07731226054641 3.65325227647079 4.87060664949255 5.07704705961551 5.10776200482698
3.86911550441687 4.38576962095272 4.43911560165801 4.64053732982538 3.56104608260405 4.30811095172371 3.90399083373088 3.3499040872746 4.94235645334296 NA
4.83150862819882 5.62977706134571 4.76473475565943 6.07350525744419 4.85437127162159 5.26269018890489 5.7021144175555 5.085124146087 5.42230334632903 NA
3.67122451887522 4.81543111147129 5.22735827760754 4.95863999897788 3.92197333628131 3.958906591327 3.89589362349826 4.17130560335823 4.87672287650999 5.57025108203168
4.20469261939097 5.85248979481739 3.96840333886425 4.18965474202643 3.43720781918519 4.2076732475291 4.06216566385787 4.49423862528081 4.8736694390231 NA
4.77996347636125 4.83469334426634 4.9452074887738 5.26734256224861 3.40784192438082 4.73092139129365 3.48737507790321 4.22390976657674 5.09006242772758 4.27666611901606
4.77322377098434 4.69592454925656 5.11559572973274 4.84103250971008 4.17745946893261 4.76728903546453 3.60549784517489 4.30945594183905 4.7518645651389 5.24438902452248
5.24807615011129 4.79247928429309 4.16511363311031 5.21275947818639 5.1233685640835 5.57557024350928 5.51019772558354 4.8613615913485 4.19116874685764 NA
4.55282370561588 3.88156379794344 5.04277974742282 4.85903690994514 4.8186673602505 4.33598269617247 4.27944004589878 4.43793426661218 4.81299703319041 4.61412992735956
3.73289633953071 3.9740583963476 3.9982007016692 4.14313472639153 3.78191432008113 3.81990771652034 4.3528552573736 4.43438186500781 4.93734749832642 5.08821342874163
4.6662652853479 3.89792408104864 4.6746962486367 4.40305400186596 4.75531284441781 4.51852237926242 4.18813844150846 4.78080275463125 5.63478960316925 3.77045944110636
4.66060489287619 4.5368913452348 4.99856271286199 5.23962837019936 4.3502779363593 4.82430571590476 4.13035499974513 4.765586907394 4.81705054502359 4.77322377098434
